budget,popularity,revenue,runtime,title,vote_average,vote_count,,,,,,,,,,
8000000,14.793177,100523181,102,Little Miss Sunshine,7.5,1686,,,,,,,,,,
6900000,26.181753,7993039,102,Dazed and Confused,7.4,583,,,,,,,,,,
2777000,67.417542,33754967,102,The Wizard of Oz,7.4,1642,,,,,,,,,,
150000000,165.125366,1274219009,102,Frozen,7.3,5295,,,,,,,,,,
15000000,44.690107,94000000,102,The Crow,7.3,953,,,,,,,,,,
7000000,45.310443,34266564,102,American Psycho,7.3,2066,,,,,,,,,,
4000000,45.66662,119723856,102,Lost in Translation,7.3,1895,,,,,,,,,,
2000000,2.283796,1431623,102,No End in Sight,7.2,23,,,,,,,,,,
13000000,43.791745,54837234,102,St. Vincent,7.1,763,,,,,,,,,,
2500000,30.583959,26781723,102,Garden State,7.1,618,,,,,,,,,,
27000000,47.862016,20158808,102,The NeverEnding Story,7,1002,,,,,,,,,,
45000000,30.816341,90683916,102,Galaxy Quest,6.9,710,,,,,,,,,,
35000000,6.889633,35323292,102,The Bad News Bears,6.9,97,,,,,,,,,,
1300000,7.605291,354704,102,Prison,6.7,27,,,,,,,,,,
23000000,6.921263,10827816,102,The End of the Affair,6.6,55,,,,,,,,,,
3700000,0.90522,2956000,102,The Pirate,6.6,17,,,,,,,,,,
75000000,18.70031,119000410,102,Charlie Wilson's War,6.5,338,,,,,,,,,,
26000000,10.704596,116400000,102,The First Wives Club,6.5,166,,,,,,,,,,
24000000,30.445257,155721132,102,Rocky Balboa,6.5,835,,,,,,,,,,
10000000,16.436178,3665069,102,Killer Joe,6.5,425,,,,,,,,,,
5000000,19.336367,16174377,102,Sunshine Cleaning,6.5,255,,,,,,,,,,
160000000,27.220157,61698899,102,The 13th Warrior,6.4,510,,,,,,,,,,
100000000,36.711378,268426634,102,Epic,6.4,1121,,,,,,,,,,
15000000,3.803495,317000,102,The Yellow Handkerchief,6.4,52,,,,,,,,,,
7800000,11.000654,22441323,102,Swimming Pool,6.4,153,,,,,,,,,,
103000000,42.40024,500188435,102,Rio 2,6.3,978,,,,,,,,,,
65000000,85.428395,39407616,102,Sin City: A Dame to Kill For,6.3,1286,,,,,,,,,,
80000000,58.040149,254455986,102,The Hangover Part II,6.2,3739,,,,,,,,,,
65000000,31.974359,143695338,102,Pete's Dragon,6.2,679,,,,,,,,,,
42000000,34.041407,46221189,102,Man on a Ledge,6.2,925,,,,,,,,,,
29000000,27.555646,98185582,102,Once Upon a Time in Mexico,6.2,594,,,,,,,,,,
12000000,10.297189,75781642,102,Barbershop,6.2,137,,,,,,,,,,
312000,1.505703,1281176,102,Tumbleweeds,6.2,11,,,,,,,,,,
110000000,71.510596,337580051,102,300: Rise of an Empire,6.1,2397,,,,,,,,,,
40000000,25.136082,124827316,102,Ride Along 2,6.1,555,,,,,,,,,,
40000000,22.491388,58785180,102,Morning Glory,6.1,412,,,,,,,,,,
24000000,27.326466,42105111,102,Zack and Miri Make a Porno,6.1,721,,,,,,,,,,
20000000,52.571674,136267476,102,17 Again,6.1,1350,,,,,,,,,,
80000000,38.864027,271430189,102,Grown Ups,6,1705,,,,,,,,,,
35000000,13.788422,155545279,102,Hannah Montana: The Movie,6,449,,,,,,,,,,
32000000,13.611544,42045846,102,Going the Distance,6,262,,,,,,,,,,
35000000,14.699342,36098382,102,Jersey Girl,5.8,325,,,,,,,,,,
120000000,66.757869,242688965,102,RoboCop,5.7,2342,,,,,,,,,,
63000000,31.294717,189015611,102,Rambo III,5.7,690,,,,,,,,,,
11500000,56.805781,94073028,102,Dirty Grandpa,5.7,1406,,,,,,,,,,
53000000,6.454634,29700000,102,Angel Eyes,5.6,88,,,,,,,,,,
20500000,17.112498,10089373,102,Punisher: War Zone,5.6,294,,,,,,,,,,
17000000,1.15641,2000000,102,Roar,5.6,19,,,,,,,,,,
15000000,13.832376,8762890,102,The Rocker,5.6,156,,,,,,,,,,
12000000,8.61659,54000000,102,Prophecy,5.4,25,,,,,,,,,,
750000,14.386807,78396,102,The Innkeepers,5.4,219,,,,,,,,,,
100000000,19.38841,68688831,102,Land of the Lost,5.3,381,,,,,,,,,,
80000000,27.46264,169852759,102,Zookeeper,5.3,498,,,,,,,,,,
95000000,63.628459,114178613,102,Seventh Son,5.2,957,,,,,,,,,,
49900000,21.408222,26121638,102,Your Highness,5.2,501,,,,,,,,,,
20000000,13.906944,39143839,102,The Grudge 2,5.2,283,,,,,,,,,,
30000000,8.058109,93772522,102,Racing Stripes,5.1,123,,,,,,,,,,
2800000,15.754614,1826705,102,Tusk,5.1,366,,,,,,,,,,
67000000,12.282911,25303038,102,The Last Legion,5,207,,,,,,,,,,
28000000,11.859396,58795814,102,Agent Cody Banks,5,284,,,,,,,,,,
63600000,4.494788,19412993,102,Get Carter,4.8,145,,,,,,,,,,
35000000,3.746806,11560806,102,The Order,4.8,91,,,,,,,,,,
25000000,12.10235,30114487,102,Godsend,4.7,114,,,,,,,,,,
50000000,9.114168,49000000,102,On Deadly Ground,4.5,104,,,,,,,,,,
7500000,1.369528,4245870,102,Men with Brooms,4.5,7,,,,,,,,,,
35000000,19.286099,99423521,102,Street Fighter,4.1,325,,,,,,,,,,
11000000,33.283554,41227069,101,A Walk to Remember,7.5,1018,,,,,,,,,,
14600000,52.744331,70906973,101,Groundhog Day,7.4,2301,,,,,,,,,,
2380000,8.395624,8176544,101,This Is England,7.4,363,,,,,,,,,,
1250000,6.903314,11000000,101,The Lost Weekend,7.4,112,,,,,,,,,,
609000,3.898498,3202000,101,Top Hat,7.4,59,,,,,,,,,,
5000000,35.252056,8203235,101,The Machinist,7.3,1247,,,,,,,,,,
1100000,40.285095,4105187,101,The Raid,7.3,1055,,,,,,,,,,
8000000,12.439495,41400000,101,Whale Rider,7.1,111,,,,,,,,,,
2361000,0.628051,6892000,101,Bathing Beauty,7,4,,,,,,,,,,
967686,20.544999,4270000,101,Four Lions,7,423,,,,,,,,,,
150000000,70.867401,585349010,101,I Am Legend,6.9,4853,,,,,,,,,,
8000000,13.143045,6491240,101,It's Kind of a Funny Story,6.9,672,,,,,,,,,,
28000000,44.529429,102356381,101,Dawn of the Dead,6.8,1016,,,,,,,,,,
25000000,26.811541,99357138,101,The Lucky One,6.8,946,,,,,,,,,,
27000000,28.227984,129000000,101,About a Boy,6.6,607,,,,,,,,,,
23000000,85.30318,351583407,101,The Mask,6.6,2472,,,,,,,,,,
4000000,7.758188,866999,101,Mirrormask,6.6,102,,,,,,,,,,
20000000,38.802415,24261569,101,Trance,6.5,956,,,,,,,,,,
12500000,20.317469,75993061,101,The Ides of March,6.5,910,,,,,,,,,,
3500000,8.45342,44462,101,Defendor,6.5,195,,,,,,,,,,
200000,0.616283,2295733,101,The Grace Card,6.5,10,,,,,,,,,,
100000000,31.586215,100086793,101,Where the Wild Things Are,6.4,572,,,,,,,,,,
80000000,109.684788,484572835,101,Bruce Almighty,6.4,3012,,,,,,,,,,
31000000,7.06762,24185781,101,Hearts in Atlantis,6.4,131,,,,,,,,,,
30000000,5.133744,27674124,101,The Quiet American,6.4,81,,,,,,,,,,
27000000,30.131498,38122105,101,The Running Man,6.4,703,,,,,,,,,,
10000000,8.932837,50752337,101,The Mighty Ducks,6.4,198,,,,,,,,,,
30000000,23.197408,77566815,101,The Number 23,6.3,1018,,,,,,,,,,
15000000,19.517239,24769466,101,The Craft,6.3,380,,,,,,,,,,
10000000,30.863082,9636289,101,Seeking a Friend for the End of the World,6.3,700,,,,,,,,,,
2000000,14.846001,5179037,101,Shortbus,6.3,140,,,,,,,,,,
20000000,28.867568,54956140,101,The Crazies,6.2,633,,,,,,,,,,
10000000,12.902975,29450919,101,Twilight Zone: The Movie,6.2,161,,,,,,,,,,
65000000,15.194239,64321501,101,Zathura: A Space Adventure,6.1,779,,,,,,,,,,
25000000,18.228538,122644820,101,Hide and Seek,6.1,440,,,,,,,,,,
6000000,3.561198,6852450,101,200 Cigarettes,6.1,44,,,,,,,,,,
60000000,27.615108,43061982,101,Reign of Fire,6,669,,,,,,,,,,
45000000,35.6585,160078586,101,Johnny English Reborn,6,1007,,,,,,,,,,
40000000,19.574774,84601681,101,Made of Honor,6,394,,,,,,,,,,
36000000,33.926473,64572262,101,Hot Tub Time Machine,6,894,,,,,,,,,,
20000000,14.031377,12482775,101,The Weather Man,6,289,,,,,,,,,,
60000000,24.153567,93354918,101,Two Weeks Notice,5.9,487,,,,,,,,,,
60000000,18.380176,73174566,101,Righteous Kill,5.9,375,,,,,,,,,,
35000000,12.677505,32483410,101,Untraceable,5.9,238,,,,,,,,,,
19000000,27.494037,49830607,101,The Switch,5.9,583,,,,,,,,,,
4700000,9.617777,8025872,101,The Texas Chainsaw Massacre 2,5.9,139,,,,,,,,,,
125000000,143.350376,477200000,101,Teenage Mutant Ninja Turtles,5.8,2636,,,,,,,,,,
25000000,12.837116,56489558,101,Cradle 2 the Grave,5.8,236,,,,,,,,,,
60000000,28.848842,170268750,101,Starsky & Hutch,5.6,644,,,,,,,,,,
43000000,10.411996,154749918,101,Monster-in-Law,5.6,406,,,,,,,,,,
10000000,14.447723,91196419,101,White Noise,5.6,261,,,,,,,,,,
6900000,25.613197,44287131,101,House at the End of the Street,5.6,555,,,,,,,,,,
70000000,42.957216,171183863,101,AVP: Alien vs. Predator,5.5,1217,,,,,,,,,,
25000000,21.729434,59192128,101,Good Luck Chuck,5.5,444,,,,,,,,,,
300000,0.055868,2074000,101,Ayurveda: Art of Being,5.5,3,,,,,,,,,,
70000000,27.568194,72108608,101,Babylon A.D.,5.4,676,,,,,,,,,,
35000000,11.644243,45479110,101,Queen of the Damned,5.4,239,,,,,,,,,,
20000000,17.145287,36620508,101,My Best Friend's Girl,5.4,220,,,,,,,,,,
18000000,16.470895,122195920,101,Mortal Kombat,5.4,442,,,,,,,,,,
12500000,8.780512,27206120,101,Sorority Row,5.4,177,,,,,,,,,,
10000000,3.988432,1631839,101,Gun Shy,5.4,24,,,,,,,,,,
70000000,3.276912,11263966,101,Chill Factor,5.3,29,,,,,,,,,,
50000000,12.601306,79958599,101,Exit Wounds,5.3,110,,,,,,,,,,
40000000,14.818718,12206028,101,Whiteout,5.3,220,,,,,,,,,,
20000000,5.596835,17432163,101,A Guy Thing,5.3,83,,,,,,,,,,
15000000,13.706357,100734718,101,My Bloody Valentine,5.3,299,,,,,,,,,,
50000000,12.050755,66002004,101,Herbie Fully Loaded,5.1,542,,,,,,,,,,
45000000,14.513243,30353232,101,Alex Cross,5.1,300,,,,,,,,,,
1500000,14.504326,1165882,101,The Lords of Salem,5.1,242,,,,,,,,,,
60000000,36.689223,71073932,101,xXx: State of the Union,4.7,549,,,,,,,,,,
40000000,6.756886,18902015,101,FearDotCom,3.2,105,,,,,,,,,,
6500000,2.639106,2025032,100,The Work and the Glory II: American Zion,8,6,,,,,,,,,,
94000000,85.688789,940335536,100,Finding Nemo,7.6,6122,,,,,,,,,,
60000000,59.547928,469160692,100,The Lego Movie,7.5,3070,,,,,,,,,,
12500000,13.939054,10725228,100,Glengarry Glen Ross,7.5,323,,,,,,,,,,
260000000,48.681969,591794936,100,Tangled,7.4,3330,,,,,,,,,,
15000000,49.294864,78054825,100,Drive,7.4,3725,,,,,,,,,,
3000000,23.981601,4000000,100,Willy Wonka & the Chocolate Factory,7.4,798,,,,,,,,,,
60000000,51.146047,124596398,100,Coraline,7.3,1386,,,,,,,,,,
15000000,29.943316,133432856,100,The Artist,7.3,1049,,,,,,,,,,
51500000,35.481169,55112356,100,Eastern Promises,7.2,848,,,,,,,,,,
35000000,82.21166,459270619,100,The Hangover,7.2,6173,,,,,,,,,,
27000000,39.324831,27200316,100,Dark City,7.2,828,,,,,,,,,,
12000000,6.537986,55260558,100,Quest for Fire,7.1,109,,,,,,,,,,
2500000,0.301884,71904,100,Eye of the Dolphin,7.1,7,,,,,,,,,,
11000000,16.003958,13110448,100,Frailty,7,334,,,,,,,,,,
8000000,33.372828,39187783,100,50/50,7,1261,,,,,,,,,,
6500000,40.688426,17693675,100,Shame,7,875,,,,,,,,,,
33000000,7.663515,14000000,100,Micmacs,6.8,148,,,,,,,,,,
16000000,19.890428,18564088,100,The Thirteenth Floor,6.8,378,,,,,,,,,,
8700000,26.093043,7659918,100,A Scanner Darkly,6.8,532,,,,,,,,,,
8500000,40.28709,43528634,100,The DUFF,6.8,1322,,,,,,,,,,
7500000,16.990308,26096852,100,An Education,6.8,409,,,,,,,,,,
2000000,20.834883,13831503,100,Winter's Bone,6.8,565,,,,,,,,,,
90000000,17.457947,161626121,100,Payback,6.7,548,,,,,,,,,,
16000000,9.717392,18928871,100,A Mighty Heart,6.7,95,,,,,,,,,,
2000000,20.331593,4601043,100,Thirteen,6.7,339,,,,,,,,,,
1000000,14.139004,46243000,100,An Inconvenient Truth,6.7,251,,,,,,,,,,
3000000,16.312803,18492362,100,Super Troopers,6.6,362,,,,,,,,,,
2000000,100.876794,14674076,100,It Follows,6.6,1832,,,,,,,,,,
65000,10.400603,28575078,100,Super Size Me,6.6,506,,,,,,,,,,
15000000,34.759855,64238440,100,28 Weeks Later,6.5,1197,,,,,,,,,,
5000000,12.68514,9206470,100,Bernie,6.5,320,,,,,,,,,,
165000000,47.323228,305875730,100,The Polar Express,6.4,1474,,,,,,,,,,
33000000,40.715623,102984862,100,Resident Evil,6.4,2065,,,,,,,,,,
22000000,35.737655,43058898,100,Homefront,6.4,875,,,,,,,,,,
19000000,21.959742,29922472,100,Leap Year,6.4,465,,,,,,,,,,
3000000,1.697846,11718595,100,Dave Chappelle's Block Party,6.4,28,,,,,,,,,,
42000000,7.349497,11087569,100,The Warrior's Way,6.3,136,,,,,,,,,,
20000000,42.512296,183936074,100,Bad Moms,6.3,1252,,,,,,,,,,
20000000,30.477114,36606743,100,Burnt,6.3,950,,,,,,,,,,
110000000,48.829437,293329073,100,Salt,6.2,2093,,,,,,,,,,
30000000,5.671691,9898412,100,Very Bad Things,6.2,179,,,,,,,,,,
25000000,7.296459,13000000,100,Brokedown Palace,6.2,111,,,,,,,,,,
10000000,14.905357,33000000,100,"Run, Fatboy, Run",6.2,238,,,,,,,,,,
1500000,11.064228,373967,100,Session 9,6.2,251,,,,,,,,,,
1000000,3.851,7800000,100,Sands of Iwo Jima,6.2,33,,,,,,,,,,
20000000,25.28436,299965036,100,Beverly Hills Cop II,6.1,613,,,,,,,,,,
16000000,18.790221,318982,100,Adore,6.1,291,,,,,,,,,,
12000000,16.40512,35485056,100,Arbitrage,6.1,294,,,,,,,,,,
10000000,11.350382,25605015,100,Can't Hardly Wait,6.1,122,,,,,,,,,,
50000000,19.830132,287928194,100,Casper,6,1019,,,,,,,,,,
18500000,16.665841,31912793,100,The Invention of Lying,6,518,,,,,,,,,,
15000000,47.455148,146497771,100,Mama,6,1401,,,,,,,,,,
12500000,11.828068,49002684,100,About Last Night,6,210,,,,,,,,,,
10000000,3.290639,29392418,100,A Low Down Dirty Shame,6,31,,,,,,,,,,
40000000,36.301202,111811453,100,Get Hard,5.9,944,,,,,,,,,,
130000000,17.7735,150406466,100,Happy Feet Two,5.8,373,,,,,,,,,,
80000000,45.589568,246984278,100,Grown Ups 2,5.8,1155,,,,,,,,,,
60000000,22.620125,119940815,100,Intolerable Cruelty,5.8,391,,,,,,,,,,
45000000,26.79781,113916474,100,Coyote Ugly,5.8,575,,,,,,,,,,
35000000,11.041659,86369815,100,Sky High,5.8,550,,,,,,,,,,
30000000,63.848541,82394288,100,Carrie,5.8,1463,,,,,,,,,,
30000000,12.967137,114281051,100,Hope Springs,5.8,284,,,,,,,,,,
115000000,41.498631,274703340,100,Lara Croft: Tomb Raider,5.7,2192,,,,,,,,,,
75000000,23.004607,98159963,100,Killers,5.7,772,,,,,,,,,,
35000000,13.25753,73034460,100,Hotel for Dogs,5.7,202,,,,,,,,,,
11500000,4.850402,3275585,100,Romeo Is Bleeding,5.7,36,,,,,,,,,,
60000000,13.080725,104324083,100,Under Siege 2: Dark Territory,5.6,210,,,,,,,,,,
42000000,45.151657,89162162,100,Red Riding Hood,5.6,922,,,,,,,,,,
41000000,9.419726,7448385,100,The Big Year,5.6,248,,,,,,,,,,
20000000,8.244324,17807569,100,School for Scoundrels,5.6,111,,,,,,,,,,
17000000,27.654472,125586134,100,I Know What You Did Last Summer,5.6,687,,,,,,,,,,
12000000,4.234269,4884663,100,Invaders from Mars,5.5,57,,,,,,,,,,
2000000,16.668854,14400000,100,Hit & Run,5.5,224,,,,,,,,,,
65000000,16.803457,17218080,100,Hudson Hawk,5.4,269,,,,,,,,,,
38000000,24.085144,119723358,100,Spy Kids 2: The Island of Lost Dreams,5.3,521,,,,,,,,,,
30000000,26.9385,27437881,100,The Incredible Burt Wonderstone,5.3,724,,,,,,,,,,
16000000,32.257414,31556061,100,Jennifer's Body,5.3,837,,,,,,,,,,
12000000,0.700792,12902790,100,Living Out Loud,5.3,11,,,,,,,,,,
9000000,4.34503,27105095,100,Stay Alive,5.3,155,,,,,,,,,,
930000,5.974156,30905,100,L!fe Happens,5.3,66,,,,,,,,,,
55000000,4.700024,11466088,100,Turbulence,5.2,62,,,,,,,,,,
35000000,25.903237,85416905,100,Max Payne,5.2,613,,,,,,,,,,
26000000,30.981604,67918658,100,Legion,5.2,629,,,,,,,,,,
26000000,10.925618,28818995,100,Agent Cody Banks 2: Destination London,5.2,144,,,,,,,,,,
25000000,10.115011,51702483,100,Maximum Risk,5.2,101,,,,,,,,,,
85000000,9.895061,183611771,100,102 Dalmatians,5.1,313,,,,,,,,,,
65000000,20.793026,40002112,100,I Still Know What You Did Last Summer,5.1,374,,,,,,,,,,
130000000,42.840582,243843127,100,After Earth,5,2532,,,,,,,,,,
29000000,8.93941,16930185,100,Serving Sara,5,85,,,,,,,,,,
5000000,17.845161,6833445,100,The Green Inferno,5,349,,,,,,,,,,
379000,0.968865,4358000,100,The Broadway Melody,5,19,,,,,,,,,,
5000000,12.904615,14000000,100,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191,,,,,,,,,,
50000000,37.253774,55969000,100,Zoolander 2,4.7,797,,,,,,,,,,
45000000,9.025236,17300889,100,The Phantom,4.7,136,,,,,,,,,,
13400000,0.680753,16700000,100,The Last Godfather,4.7,7,,,,,,,,,,
10000000,26.268209,66821036,100,Skyline,4.7,507,,,,,,,,,,
3000000,1.586598,15369573,100,Spaced Invaders,4.7,25,,,,,,,,,,
14000000,6.772615,19800000,100,Vampire in Brooklyn,4.5,111,,,,,,,,,,
7000000,2.550045,1246141,100,Losin' It,4.5,31,,,,,,,,,,
120000000,38.126095,167977596,100,Fantastic Four,4.4,2278,,,,,,,,,,
10500000,0.037073,123509,99,There Goes My Baby,8.5,2,,,,,,,,,,
30000000,74.417456,174600318,99,The Grand Budapest Hotel,8,4519,,,,,,,,,,
1200000,66.925866,14661007,99,Reservoir Dogs,8,3697,,,,,,,,,,
200000,38.771062,14500000,99,A Fistful of Dollars,7.6,883,,,,,,,,,,
5000000,35.307577,43884652,99,Still Alice,7.5,1104,,,,,,,,,,
4000000,49.12486,30039392,99,Shaun of the Dead,7.5,2420,,,,,,,,,,
12500000,2.950618,1227324,99,The Funeral,7.3,31,,,,,,,,,,
31000000,23.607392,177394432,99,Hero,7.2,635,,,,,,,,,,
20000000,13.658985,100914445,99,Kung Fu Hustle,7.2,831,,,,,,,,,,
25000000,29.796394,11000000,99,Big Trouble in Little China,7.1,705,,,,,,,,,,
5000000,5.461487,17872796,99,Soul Kitchen,7.1,116,,,,,,,,,,
7500000,19.585801,145793296,99,Driving Miss Daisy,7,350,,,,,,,,,,
5000000,8.753409,3049135,99,Heavenly Creatures,7,294,,,,,,,,,,
6000000,24.351305,50244700,99,Escape from New York,6.9,703,,,,,,,,,,
6000000,5.411243,3283371,99,Only the Strong,6.9,29,,,,,,,,,,
1200000,6.920873,7000000,99,The Trouble with Harry,6.9,149,,,,,,,,,,
70000000,29.464852,218613188,99,The Prince of Egypt,6.8,817,,,,,,,,,,
44000000,21.75433,48190704,99,Charlie St. Cloud,6.8,566,,,,,,,,,,
1100000,1.220072,1400000,99,From a Whisper to a Scream,6.8,15,,,,,,,,,,
600000,4.859873,4000000,99,Human Traffic,6.8,97,,,,,,,,,,
33000000,29.775441,140470746,99,Step Up Revolution,6.7,663,,,,,,,,,,
30000000,37.179547,191502426,99,The Addams Family,6.7,848,,,,,,,,,,
8000000,3.03091,3432342,99,The Barbarian Invasions,6.7,77,,,,,,,,,,
75000000,61.437586,196482882,99,50 First Dates,6.6,2105,,,,,,,,,,
13000000,6.130096,16929123,99,Crazy/Beautiful,6.6,96,,,,,,,,,,
10000000,2.959547,15795189,99,The Long Riders,6.6,50,,,,,,,,,,
6400000,21.006078,35057696,99,My Week with Marilyn,6.6,406,,,,,,,,,,
40000000,29.88736,114830111,99,The Lake House,6.5,670,,,,,,,,,,
12000000,27.322212,12077441,99,Stoker,6.5,882,,,,,,,,,,
12000000,6.044161,21133087,99,Stir of Echoes,6.5,330,,,,,,,,,,
10000000,9.805551,295750,99,World's Greatest Dad,6.5,177,,,,,,,,,,
6000000,15.639016,58000000,99,Sliding Doors,6.5,354,,,,,,,,,,
28000000,24.917665,92380927,99,Role Models,6.4,564,,,,,,,,,,
5000000,7.058868,19905359,99,Nighthawks,6.4,86,,,,,,,,,,
21000000,14.329891,72417394,99,Diary of a Wimpy Kid: Rodrick Rules,6.3,238,,,,,,,,,,
40000000,19.085403,60462347,99,Ninja Assassin,6.2,371,,,,,,,,,,
31000000,47.753598,104384188,99,Vacation,6.2,1195,,,,,,,,,,
30000000,45.083509,90810892,99,Drag Me to Hell,6.2,966,,,,,,,,,,
15000000,27.133277,27462041,99,A Dangerous Method,6.2,571,,,,,,,,,,
6000000,7.161051,2899975,99,The Wackness,6.2,94,,,,,,,,,,
4000000,8.30723,25345000,99,A Lonely Place to Die,6.2,157,,,,,,,,,,
102000000,36.788745,147080413,99,Swordfish,6.1,932,,,,,,,,,,
75000000,11.873856,14567883,99,Soldier,6.1,221,,,,,,,,,,
25000000,28.468,153997819,99,Ride Along,6.1,853,,,,,,,,,,
15000000,1.833058,23000,99,All The Queen's Men,6.1,7,,,,,,,,,,
12000000,11.150261,101332962,99,Heaven is for Real,6,229,,,,,,,,,,
80000000,23.531721,212874442,99,Bedtime Stories,5.9,901,,,,,,,,,,
60000000,61.849521,205754447,99,London Has Fallen,5.8,1621,,,,,,,,,,
50000000,21.312186,16671505,99,Baby's Day Out,5.8,274,,,,,,,,,,
35000000,38.100488,170000000,99,What Happens in Vegas,5.8,923,,,,,,,,,,
30000000,11.409124,63833449,99,Baby Mama,5.8,205,,,,,,,,,,
8000000,4.090382,458232,99,Brooklyn Rules,5.8,18,,,,,,,,,,
7000000,17.113408,72500000,99,A Nightmare on Elm Street 4: The Dream Master,5.8,281,,,,,,,,,,
80000000,15.673154,15071514,99,The Invasion,5.7,359,,,,,,,,,,
40000000,7.222985,14358033,99,Memoirs of an Invisible Man,5.7,125,,,,,,,,,,
100000000,76.842247,243400000,99,Hercules,5.6,1680,,,,,,,,,,
14000000,12.159009,72527595,99,Urban Legend,5.6,290,,,,,,,,,,
6500000,60.225219,255273813,99,Annabelle,5.6,1517,,,,,,,,,,
65000,2.380332,416498,99,Tiny Furniture,5.6,59,,,,,,,,,,
160000000,21.133748,181674817,99,Poseidon,5.5,583,,,,,,,,,,
150000000,44.927635,301000000,99,Wrath of the Titans,5.5,1431,,,,,,,,,,
46000000,19.643365,107196498,99,Shaft,5.5,308,,,,,,,,,,
27000000,13.308127,101646581,99,Timecop,5.5,282,,,,,,,,,,
27000000,8.715822,13000000,99,Suspect Zero,5.5,98,,,,,,,,,,
40000000,17.61292,138259062,99,Big Momma's House 2,5.4,371,,,,,,,,,,
40000000,13.445697,62771059,99,The Reaping,5.4,205,,,,,,,,,,
25000000,14.562197,36993168,99,Don't Be Afraid of the Dark,5.4,341,,,,,,,,,,
90000000,16.302378,182290266,99,The Haunted Mansion,5.2,466,,,,,,,,,,
25000000,8.842722,6399,99,The Adventurer: The Curse of the Midas Box,5.1,73,,,,,,,,,,
45000000,14.813057,42487390,99,Bangkok Dangerous,5,332,,,,,,,,,,
10,10.013629,10000000,99,Nurse 3-D,4.9,119,,,,,,,,,,
15000000,13.237835,40105542,99,All About Steve,4.7,295,,,,,,,,,,
28000000,6.756771,33000337,99,Dracula 2000,4.6,148,,,,,,,,,,
25000000,3.888776,10719357,99,Abandon,4.6,45,,,,,,,,,,
26000000,7.964451,36800000,99,Highlander: The Final Dimension,4.5,110,,,,,,,,,,
70000000,25.020428,61279452,99,The Legend of Hercules,4.4,533,,,,,,,,,,
250000,6.978907,56825,99,The Canyons,4.1,75,,,,,,,,,,
5000000,1.731035,846704,99,Atlas Shrugged Part III: Who is John Galt?,3.9,15,,,,,,,,,,
180000000,66.390712,521311860,98,WALL璺疎,7.8,6296,,,,,,,,,,
16000000,44.533612,30857814,98,The Princess Bride,7.6,1486,,,,,,,,,,
165000000,67.263269,494878759,98,How to Train Your Dragon,7.5,4227,,,,,,,,,,
12000000,29.019504,100129872,98,Philomena,7.4,579,,,,,,,,,,
15000000,22.838834,61399552,98,National Lampoon's Vacation,7.1,410,,,,,,,,,,
76000000,136.886704,970761885,98,Despicable Me 2,7,4637,,,,,,,,,,
35866397,3.75074,20217080,98,Winged Migration,7,49,,,,,,,,,,
18000000,34.694216,99206215,98,Blue Jasmine,7,1098,,,,,,,,,,
10000000,4.123533,1759252,98,A Better Life,7,54,,,,,,,,,,
6500000,11.142389,28451622,98,Go,7,196,,,,,,,,,,
